dim_date_id,date,day,day_suffix,week_day,week_day_name,DOW_in_month,day_of_year,week_of_month,week_of_year,ISO_week_of_year,month,month_name,quarter,quarter_name,year,MMYYYY,month_year,first_day_of_month,last_day_of_month,first_day_of_quarter,last_day_of_quarter,first_day_of_year,last_day_of_year,first_day_of_next_month,first_day_of_next_year
20330822,2033-08-22 00:00:00.0000000,22,"nd",2,"Monday",4,234,4,35,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330827,2033-08-27 00:00:00.0000000,27,"th",7,"Saturday",4,239,4,35,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330824,2033-08-24 00:00:00.0000000,24,"th",4,"Wednesday",4,236,4,35,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330826,2033-08-26 00:00:00.0000000,26,"th",6,"Friday",4,238,4,35,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330825,2033-08-25 00:00:00.0000000,25,"th",5,"Thursday",4,237,4,35,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330821,2033-08-21 00:00:00.0000000,21,"st",1,"Sunday",3,233,4,35,33,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330828,2033-08-28 00:00:00.0000000,28,"th",1,"Sunday",4,240,5,36,34,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330831,2033-08-31 00:00:00.0000000,31,"st",4,"Wednesday",5,243,5,36,35,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330829,2033-08-29 00:00:00.0000000,29,"th",2,"Monday",5,241,5,36,35,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330830,2033-08-30 00:00:00.0000000,30,"th",3,"Tuesday",5,242,5,36,35,8,"August",3,"Third",2033,"082033","Aug 2033",2033-08-01 00:00:00.0000000,2033-08-31 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-09-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330903,2033-09-03 00:00:00.0000000,3,"rd",7,"Saturday",1,246,1,36,35,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330902,2033-09-02 00:00:00.0000000,2,"nd",6,"Friday",1,245,1,36,35,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330901,2033-09-01 00:00:00.0000000,1,"st",5,"Thursday",1,244,1,36,35,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330908,2033-09-08 00:00:00.0000000,8,"th",5,"Thursday",2,251,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330904,2033-09-04 00:00:00.0000000,4,"th",1,"Sunday",1,247,2,37,35,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330909,2033-09-09 00:00:00.0000000,9,"th",6,"Friday",2,252,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330907,2033-09-07 00:00:00.0000000,7,"th",4,"Wednesday",1,250,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330910,2033-09-10 00:00:00.0000000,10,"th",7,"Saturday",2,253,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330906,2033-09-06 00:00:00.0000000,6,"th",3,"Tuesday",1,249,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330905,2033-09-05 00:00:00.0000000,5,"th",2,"Monday",1,248,2,37,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330912,2033-09-12 00:00:00.0000000,12,"th",2,"Monday",2,255,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330913,2033-09-13 00:00:00.0000000,13,"th",3,"Tuesday",2,256,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330917,2033-09-17 00:00:00.0000000,17,"th",7,"Saturday",3,260,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330914,2033-09-14 00:00:00.0000000,14,"th",4,"Wednesday",2,257,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330916,2033-09-16 00:00:00.0000000,16,"th",6,"Friday",3,259,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330911,2033-09-11 00:00:00.0000000,11,"th",1,"Sunday",2,254,3,38,36,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330915,2033-09-15 00:00:00.0000000,15,"th",5,"Thursday",3,258,3,38,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330922,2033-09-22 00:00:00.0000000,22,"nd",5,"Thursday",4,265,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330918,2033-09-18 00:00:00.0000000,18,"th",1,"Sunday",3,261,4,39,37,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330923,2033-09-23 00:00:00.0000000,23,"rd",6,"Friday",4,266,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330921,2033-09-21 00:00:00.0000000,21,"st",4,"Wednesday",3,264,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330924,2033-09-24 00:00:00.0000000,24,"th",7,"Saturday",4,267,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330920,2033-09-20 00:00:00.0000000,20,"th",3,"Tuesday",3,263,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330919,2033-09-19 00:00:00.0000000,19,"th",2,"Monday",3,262,4,39,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330926,2033-09-26 00:00:00.0000000,26,"th",2,"Monday",4,269,5,40,39,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330927,2033-09-27 00:00:00.0000000,27,"th",3,"Tuesday",4,270,5,40,39,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330928,2033-09-28 00:00:00.0000000,28,"th",4,"Wednesday",4,271,5,40,39,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330930,2033-09-30 00:00:00.0000000,30,"th",6,"Friday",5,273,5,40,39,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330925,2033-09-25 00:00:00.0000000,25,"th",1,"Sunday",4,268,5,40,38,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20330929,2033-09-29 00:00:00.0000000,29,"th",5,"Thursday",5,272,5,40,39,9,"September",3,"Third",2033,"092033","Sep 2033",2033-09-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-07-01 00:00:00.0000000,2033-09-30 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331001,2033-10-01 00:00:00.0000000,1,"st",7,"Saturday",1,274,1,40,39,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331008,2033-10-08 00:00:00.0000000,8,"th",7,"Saturday",2,281,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331004,2033-10-04 00:00:00.0000000,4,"th",3,"Tuesday",1,277,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331003,2033-10-03 00:00:00.0000000,3,"rd",2,"Monday",1,276,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331006,2033-10-06 00:00:00.0000000,6,"th",5,"Thursday",1,279,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331002,2033-10-02 00:00:00.0000000,2,"nd",1,"Sunday",1,275,2,41,39,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331007,2033-10-07 00:00:00.0000000,7,"th",6,"Friday",1,280,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331005,2033-10-05 00:00:00.0000000,5,"th",4,"Wednesday",1,278,2,41,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331012,2033-10-12 00:00:00.0000000,12,"th",4,"Wednesday",2,285,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331014,2033-10-14 00:00:00.0000000,14,"th",6,"Friday",2,287,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331009,2033-10-09 00:00:00.0000000,9,"th",1,"Sunday",2,282,3,42,40,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331013,2033-10-13 00:00:00.0000000,13,"th",5,"Thursday",2,286,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331010,2033-10-10 00:00:00.0000000,10,"th",2,"Monday",2,283,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331011,2033-10-11 00:00:00.0000000,11,"th",3,"Tuesday",2,284,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331015,2033-10-15 00:00:00.0000000,15,"th",7,"Saturday",3,288,3,42,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331022,2033-10-22 00:00:00.0000000,22,"nd",7,"Saturday",4,295,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331018,2033-10-18 00:00:00.0000000,18,"th",3,"Tuesday",3,291,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331017,2033-10-17 00:00:00.0000000,17,"th",2,"Monday",3,290,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331020,2033-10-20 00:00:00.0000000,20,"th",5,"Thursday",3,293,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331016,2033-10-16 00:00:00.0000000,16,"th",1,"Sunday",3,289,4,43,41,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331021,2033-10-21 00:00:00.0000000,21,"st",6,"Friday",3,294,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331019,2033-10-19 00:00:00.0000000,19,"th",4,"Wednesday",3,292,4,43,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331026,2033-10-26 00:00:00.0000000,26,"th",4,"Wednesday",4,299,5,44,43,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331028,2033-10-28 00:00:00.0000000,28,"th",6,"Friday",4,301,5,44,43,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331023,2033-10-23 00:00:00.0000000,23,"rd",1,"Sunday",4,296,5,44,42,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331027,2033-10-27 00:00:00.0000000,27,"th",5,"Thursday",4,300,5,44,43,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
20331024,2033-10-24 00:00:00.0000000,24,"th",2,"Monday",4,297,5,44,43,10,"October",4,"Fourth",2033,"102033","Oct 2033",2033-10-01 00:00:00.0000000,2033-10-31 00:00:00.0000000,2033-10-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-01-01 00:00:00.0000000,2033-12-31 00:00:00.0000000,2033-11-01 00:00:00.0000000,2034-01-01 00:00:00.0000000
