bay_id,st_marker_id,status,location,lat,lon
6638,13617W,Unoccupied,"(-37.81962995415188, 144.94356288788055)",-37.81962995415188,144.94356288788055
1841,2549S,Unoccupied,"(-37.813808533838944, 144.96091705535343)",-37.813808533838944,144.96091705535343
4267,C6866,Unoccupied,"(-37.80943461730371, 144.95583958698757)",-37.80943461730371,144.95583958698757
1843,2553S,Unoccupied,"(-37.81386160270314, 144.9607337370378)",-37.81386160270314,144.9607337370378
1844,2555S,Unoccupied,"(-37.81387885200328, 144.96067396601816)",-37.81387885200328,144.96067396601816
6643,13614E,Unoccupied,"(-37.81963127323259, 144.94372543966972)",-37.81963127323259,144.94372543966972
676,255W,Unoccupied,"(-37.815395114548366, 144.97197500778816)",-37.815395114548366,144.97197500778816
881,787W,Unoccupied,"(-37.81160147807964, 144.9674231907233)",-37.81160147807964,144.9674231907233
1845,2557S,Unoccupied,"(-37.81389608901581, 144.96061419972295)",-37.81389608901581,144.96061419972295
1772,2402N,Unoccupied,"(-37.81481547469399, 144.96093990390216)",-37.81481547469399,144.96093990390216
1850,2567S,Unoccupied,"(-37.81425874402265, 144.95939810599265)",-37.81425874402265,144.95939810599265
4301,C6938,Unoccupied,"(-37.809330270096325, 144.95600001926937)",-37.809330270096325,144.95600001926937
1847,2561S,Unoccupied,"(-37.814104372840205, 144.95992802254045)",-37.814104372840205,144.95992802254045
4731,8680E,Unoccupied,"(-37.82524995857307, 144.96306040352567)",-37.82524995857307,144.96306040352567
1851,2569S,Unoccupied,"(-37.814277249885954, 144.95933409401493)",-37.814277249885954,144.95933409401493
1848,2563S,Present,"(-37.814122389825435, 144.95986619181224)",-37.814122389825435,144.95986619181224
4017,C6072,Unoccupied,"(-37.80518841502425, 144.95225646147406)",-37.80518841502425,144.95225646147406
4029,C6096,Unoccupied,"(-37.80484991354073, 144.95231726778994)",-37.80484991354073,144.95231726778994
1852,2571S,Unoccupied,"(-37.81429655455739, 144.95926738991818)",-37.81429655455739,144.95926738991818
586,25W,Unoccupied,"(-37.814225866215864, 144.97426918459053)",-37.814225866215864,144.97426918459053
1867,2599S,Unoccupied,"(-37.81489752425557, 144.95716502227475)",-37.81489752425557,144.95716502227475
1854,2579S,Unoccupied,"(-37.81446824154895, 144.95866636601787)",-37.81446824154895,144.95866636601787
1858,2589S,Unoccupied,"(-37.814799658890806, 144.95750685549427)",-37.814799658890806,144.95750685549427
1870,2603S,Unoccupied,"(-37.81493667125719, 144.95702828493688)",-37.81493667125719,144.95702828493688
4833,9230N,Unoccupied,"(-37.83129988840992, 144.9662656667809)",-37.83129988840992,144.9662656667809
4304,C6944,Unoccupied,"(-37.80931520479838, 144.95606623186836)",-37.80931520479838,144.95606623186836
1856,2583S,Unoccupied,"(-37.814508713449584, 144.95852544753635)",-37.814508713449584,144.95852544753635
1859,2590N,Unoccupied,"(-37.81475840204577, 144.95746017643143)",-37.81475840204577,144.95746017643143
1863,2594N,Unoccupied,"(-37.814797817545895, 144.9573211361774)",-37.814797817545895,144.9573211361774
1866,2597S,Unoccupied,"(-37.81487795361603, 144.9572333892074)",-37.81487795361603,144.9572333892074
4061,C6160,Unoccupied,"(-37.803931729975005, 144.95247935984816)",-37.803931729975005,144.95247935984816
1862,2593S,Present,"(-37.814838805458926, 144.9573701253143)",-37.814838805458926,144.9573701253143
1868,2601S,Unoccupied,"(-37.81491709799705, 144.95709665366655)",-37.81491709799705,144.95709665366655
4062,C6162,Present,"(-37.803908456520155, 144.9524834159414)",-37.803908456520155,144.9524834159414
1861,2592N,Present,"(-37.8147781176515, 144.95739065547053)",-37.8147781176515,144.95739065547053
1864,2595S,Unoccupied,"(-37.814858376610786, 144.95730175782097)",-37.814858376610786,144.95730175782097
1855,2581S,Present,"(-37.81448939977687, 144.958592730921)",-37.81448939977687,144.958592730921
1708,2291S,Unoccupied,"(-37.81756615505509, 144.95564220232035)",-37.81756615505509,144.95564220232035
1857,2585S,Present,"(-37.81452756913235, 144.95845977633456)",-37.81452756913235,144.95845977633456
1875,2608N,Unoccupied,"(-37.814940175564814, 144.9568258373888)",-37.814940175564814,144.9568258373888
6297,13273S,Unoccupied,"(-37.819547555887574, 144.9493232170718)",-37.819547555887574,144.9493232170718
6078,13221S,Unoccupied,"(-37.81891068118254, 144.94733762573063)",-37.81891068118254,144.94733762573063
6298,13275S,Present,"(-37.8195258954837, 144.94939911353805)",-37.8195258954837,144.94939911353805
678,285W,Unoccupied,"(-37.81485585481549, 144.97172733722948)",-37.81485585481549,144.97172733722948
6361,13306N,Unoccupied,"(-37.821768812780114, 144.9509270321537)",-37.821768812780114,144.9509270321537
6374,13606E,Unoccupied,"(-37.82031147826325, 144.94400366662887)",-37.82031147826325,144.94400366662887
4258,C6848,Unoccupied,"(-37.80918963574677, 144.95567555300215)",-37.80918963574677,144.95567555300215
6020,13039S,Unoccupied,"(-37.82122207201951, 144.94701815700228)",-37.82122207201951,144.94701815700228
6295,13269S,Unoccupied,"(-37.81959089784035, 144.9491714412062)",-37.81959089784035,144.9491714412062
6921,10053S,Present,"(-37.8219562515103, 144.96314132684188)",-37.8219562515103,144.96314132684188
2287,2674N,Unoccupied,"(-37.809672282141435, 144.97083414244435)",-37.809672282141435,144.97083414244435
1873,2606N,Unoccupied,"(-37.814921099859625, 144.95689258645808)",-37.814921099859625,144.95689258645808
2288,2678N,Unoccupied,"(-37.80969655516961, 144.97074848371005)",-37.80969655516961,144.97074848371005
6021,13041S,Present,"(-37.821242746254875, 144.9469465502065)",-37.821242746254875,144.9469465502065
6352,13281S,Present,"(-37.82133379564858, 144.95062691649338)",-37.82133379564858,144.95062691649338
1540,1908N,Unoccupied,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
6350,13277S,Present,"(-37.82140637003466, 144.9504786682375)",-37.82140637003466,144.9504786682375
2290,2686N,Unoccupied,"(-37.809737084182004, 144.97061109534633)",-37.809737084182004,144.97061109534633
2289,2682N,Unoccupied,"(-37.809717089963456, 144.97067886234078)",-37.809717089963456,144.97067886234078
6385,13633W,Unoccupied,"(-37.82028446568013, 144.94443616711226)",-37.82028446568013,144.94443616711226
2294,2702N,Unoccupied,"(-37.809814651455056, 144.9703473179762)",-37.809814651455056,144.9703473179762
6389,13641W,Unoccupied,"(-37.81996243486995, 144.94428899999997)",-37.81996243486995,144.94428899999997
6433,13693W,Unoccupied,"(-37.820205576322415, 144.94601442769743)",-37.820205576322415,144.94601442769743
6616,13861S,Unoccupied,"(-37.81392735508366, 144.94205751645586)",-37.81392735508366,144.94205751645586
6386,13635W,Unoccupied,"(-37.82012665834914, 144.9443629710079)",-37.82012665834914,144.9443629710079
4302,C6940,Unoccupied,"(-37.8093356516848, 144.95606244657955)",-37.8093356516848,144.95606244657955
2292,2694N,Unoccupied,"(-37.809775970010776, 144.97047921559414)",-37.809775970010776,144.97047921559414
2293,2698N,Unoccupied,"(-37.8097954534028, 144.97041322072164)",-37.8097954534028,144.97041322072164
6445,13580E,Present,"(-37.82032363080728, 144.94292942776153)",-37.82032363080728,144.94292942776153
6629,13916E,Unoccupied,"(-37.8136708250795, 144.94205822669878)",-37.8136708250795,144.94205822669878
587,27W,Unoccupied,"(-37.814177885928956, 144.97424689228652)",-37.814177885928956,144.97424689228652
6360,13304N,Unoccupied,"(-37.82179702903255, 144.9508139582522)",-37.82179702903255,144.9508139582522
2299,2798N,Unoccupied,"(-37.810303662333624, 144.96868144063657)",-37.810303662333624,144.96868144063657
2300,2814N,Unoccupied,"(-37.810328231400206, 144.9685977198205)",-37.810328231400206,144.9685977198205
2301,2818N,Unoccupied,"(-37.81034688352054, 144.96853423255658)",-37.81034688352054,144.96853423255658
6235,13348E,Present,"(-37.81578967988276, 144.9454006273299)",-37.81578967988276,144.9454006273299
2297,2793S,Unoccupied,"(-37.810467951434205, 144.9687918963204)",-37.810467951434205,144.9687918963204
4313,C6962,Unoccupied,"(-37.80920769120985, 144.9560225553128)",-37.80920769120985,144.9560225553128
2302,2822N,Unoccupied,"(-37.81039698248489, 144.96836329671396)",-37.81039698248489,144.96836329671396
2310,2849S,Unoccupied,"(-37.81069421799198, 144.9680226620169)",-37.81069421799198,144.9680226620169
6435,13697W,Unoccupied,"(-37.81985853347056, 144.9459236821079)",-37.81985853347056,144.9459236821079
2307,2845S,Unoccupied,"(-37.81065640755436, 144.9681508853617)",-37.81065640755436,144.9681508853617
2308,2846N,Unoccupied,"(-37.81048228886637, 144.96807314655052)",-37.81048228886637,144.96807314655052
2311,2850N,Present,"(-37.810503489789, 144.96800126391872)",-37.810503489789,144.96800126391872
5063,9840N,Unoccupied,"(-37.8251441830609, 144.97002448776215)",-37.8251441830609,144.97002448776215
4750,8711W,Unoccupied,"(-37.82480112622546, 144.96335239708915)",-37.82480112622546,144.96335239708915
5080,9866N,Present,"(-37.82524970563905, 144.96966235448235)",-37.82524970563905,144.96966235448235
5126,9939S,Present,"(-37.82598802507353, 144.96750181404423)",-37.82598802507353,144.96750181404423
2312,2851S,Unoccupied,"(-37.81071345213895, 144.9679577708581)",-37.81071345213895,144.9679577708581
2316,2857S,Unoccupied,"(-37.81077116342536, 144.9677629883215)",-37.81077116342536,144.9677629883215
2318,2861S,Unoccupied,"(-37.81080964501693, 144.967633211193)",-37.81080964501693,144.967633211193
2315,2856N,Present,"(-37.81055560494364, 144.96782369974386)",-37.81055560494364,144.96782369974386
2314,2855S,Present,"(-37.81075192758727, 144.96782788227944)",-37.81075192758727,144.96782788227944
2313,2853S,Present,"(-37.810732691242414, 144.9678928277387)",-37.810732691242414,144.9678928277387
6018,13035S,Unoccupied,"(-37.82118079247428, 144.94716143578898)",-37.82118079247428,144.94716143578898
6244,13303S,Unoccupied,"(-37.82233066659623, 144.9467861424736)",-37.82233066659623,144.9467861424736
2324,2890N,Unoccupied,"(-37.81093248766649, 144.96654227147445)",-37.81093248766649,144.96654227147445
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
2627,2882N,Unoccupied,"(-37.81059440284895, 144.96769166240483)",-37.81059440284895,144.96769166240483
2322,2886N,Unoccupied,"(-37.8108887374072, 144.96669066831026)",-37.8108887374072,144.96669066831026
2325,2893S,Unoccupied,"(-37.8111698947865, 144.96637794247437)",-37.8111698947865,144.96637794247437
6248,13400E,Present,"(-37.81909965691749, 144.9472270428133)",-37.81909965691749,144.9472270428133
2323,2888N,Present,"(-37.810907523740994, 144.9666268212244)",-37.810907523740994,144.9666268212244
6439,13705W,Unoccupied,"(-37.81964303424854, 144.9458675633498)",-37.81964303424854,144.9458675633498
6050,13022N,Unoccupied,"(-37.82109685822127, 144.94683466478386)",-37.82109685822127,144.94683466478386
6412,13660E,Unoccupied,"(-37.81986137241454, 144.94536949059392)",-37.81986137241454,144.94536949059392
2327,2897S,Unoccupied,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
6409,13654E,Unoccupied,"(-37.820309011425834, 144.94548647784595)",-37.820309011425834,144.94548647784595
2328,2899S,Unoccupied,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
2341,2988N,Unoccupied,"(-37.81302879953813, 144.9593557913483)",-37.81302879953813,144.9593557913483
588,29W,Present,"(-37.81412716443674, 144.97422331460206)",-37.81412716443674,144.97422331460206
6411,13658E,Present,"(-37.81991683920843, 144.94538423916293)",-37.81991683920843,144.94538423916293
2326,2895S,Unoccupied,"(-37.81118873125521, 144.96631406952298)",-37.81118873125521,144.96631406952298
2347,3016N,Unoccupied,"(-37.8131480169595, 144.95894656845712)",-37.8131480169595,144.95894656845712
2344,3004N,Unoccupied,"(-37.81308979709492, 144.9591459900784)",-37.81308979709492,144.9591459900784
6426,13679W,Unoccupied,"(-37.82091475725626, 144.94620103234968)",-37.82091475725626,144.94620103234968
2348,3021S,Unoccupied,"(-37.81328833623289, 144.95914238440974)",-37.81328833623289,144.95914238440974
6427,13681W,Unoccupied,"(-37.8208605302265, 144.9461877051497)",-37.8208605302265,144.9461877051497
6425,13677W,Unoccupied,"(-37.82096898384398, 144.94621528438944)",-37.82096898384398,144.94621528438944
589,2E,Unoccupied,"(-37.81494560936667, 144.97482245363307)",-37.81494560936667,144.97482245363307
6259,13422E,Present,"(-37.819869415259575, 144.94805364400952)",-37.819869415259575,144.94805364400952
6423,13673W,Present,"(-37.821076678249206, 144.9462437885388)",-37.821076678249206,144.9462437885388
2345,3008N,Unoccupied,"(-37.813108958292716, 144.95908028460954)",-37.813108958292716,144.95908028460954
6443,13576E,Present,"(-37.820481803249876, 144.94300424670655)",-37.820481803249876,144.94300424670655
4981,9411S,Unoccupied,"(-37.83006290998607, 144.96661129291584)",-37.83006290998607,144.96661129291584
2356,3086N,Unoccupied,"(-37.813298980776636, 144.95842831547526)",-37.813298980776636,144.95842831547526
2353,3052N,Unoccupied,"(-37.813190421481636, 144.95880038177285)",-37.813190421481636,144.95880038177285
2350,3025S,Unoccupied,"(-37.813324366385544, 144.95901777598039)",-37.813324366385544,144.95901777598039
2352,3029S,Unoccupied,"(-37.81335965856133, 144.95889570156393)",-37.81335965856133,144.95889570156393
2354,3056N,Unoccupied,"(-37.8132091645999, 144.9587360399716)",-37.8132091645999,144.9587360399716
2355,3082N,Unoccupied,"(-37.813280279611334, 144.9584922468914)",-37.813280279611334,144.9584922468914
2349,3023S,Unoccupied,"(-37.813306464948454, 144.9590796940496)",-37.813306464948454,144.9590796940496
2357,3087S,Unoccupied,"(-37.81347987252978, 144.95847856491915)",-37.81347987252978,144.95847856491915
4042,C6122,Unoccupied,"(-37.804539218658135, 144.95237253834813)",-37.804539218658135,144.95237253834813
5102,9900N,Present,"(-37.8255134892551, 144.9687595087068)",-37.8255134892551,144.9687595087068
2360,3091S,Unoccupied,"(-37.813515362812964, 144.95835586435413)",-37.813515362812964,144.95835586435413
5155,9980N,Present,"(-37.82605433805951, 144.96692366307823)",-37.82605433805951,144.96692366307823
2358,3089S,Unoccupied,"(-37.81349684566929, 144.95841988231294)",-37.81349684566929,144.95841988231294
2361,3093S,Unoccupied,"(-37.81353386502404, 144.958291896139)",-37.81353386502404,144.958291896139
6224,13326E,Unoccupied,"(-37.81690582264376, 144.94589266078236)",-37.81690582264376,144.94589266078236
2362,3094N,Unoccupied,"(-37.81333638347019, 144.95830037032118)",-37.81333638347019,144.95830037032118
5127,9940N,Unoccupied,"(-37.8258780365956, 144.967529060902)",-37.8258780365956,144.967529060902
4987,9419S,Unoccupied,"(-37.83009969042675, 144.96646806664472)",-37.83009969042675,144.96646806664472
6610,13849S,Present,"(-37.81435692469629, 144.94093017590635)",-37.81435692469629,144.94093017590635
2363,3095S,Unoccupied,"(-37.813552382566165, 144.95822787806935)",-37.813552382566165,144.95822787806935
2367,3103S,Unoccupied,"(-37.81363587840012, 144.95793913482046)",-37.81363587840012,144.95793913482046
2368,3105S,Unoccupied,"(-37.81365938798581, 144.95785706217947)",-37.81365938798581,144.95785706217947
2364,3097S,Unoccupied,"(-37.813570912806014, 144.9581638153537)",-37.813570912806014,144.9581638153537
2365,3099S,Unoccupied,"(-37.813592199142235, 144.95809021298106)",-37.813592199142235,144.95809021298106
2366,3101S,Unoccupied,"(-37.81361505106257, 144.95801126956462)",-37.81361505106257,144.95801126956462
2371,3161S,Unoccupied,"(-37.81400453041569, 144.95665399915327)",-37.81400453041569,144.95665399915327
2369,3107S,Unoccupied,"(-37.813676171706476, 144.95779890388235)",-37.813676171706476,144.95779890388235
2374,3166N,Unoccupied,"(-37.813853079925295, 144.95649655600778)",-37.813853079925295,144.95649655600778
2370,3109S,Unoccupied,"(-37.813692986376616, 144.9577406899979)",-37.813692986376616,144.9577406899979
4257,C6846,Unoccupied,"(-37.80920970666094, 144.9556719143756)",-37.80920970666094,144.9556719143756
4285,C6906,Unoccupied,"(-37.809230374365704, 144.95587802590723)",-37.809230374365704,144.95587802590723
2372,3163S,Unoccupied,"(-37.81402349738285, 144.95658786413156)",-37.81402349738285,144.95658786413156
2373,3165S,Unoccupied,"(-37.81404248812379, 144.95652164606562)",-37.81404248812379,144.95652164606562
590,31W,Unoccupied,"(-37.81407623475337, 144.97419962048082)",-37.81407623475337,144.97419962048082
1955,3325S,Unoccupied,"(-37.80882136010122, 144.97036504233722)",-37.80882136010122,144.97036504233722
1959,3339S,Unoccupied,"(-37.80895653304318, 144.96989912321777)",-37.80895653304318,144.96989912321777
682,330E,Unoccupied,"(-37.81443886055087, 144.97177926652813)",-37.81443886055087,144.97177926652813
1956,3327S,Unoccupied,"(-37.80883829757813, 144.97030630138187)",-37.80883829757813,144.97030630138187
1951,3318N,Unoccupied,"(-37.808687293192705, 144.9706470290542)",-37.808687293192705,144.9706470290542
1952,3319S,Unoccupied,"(-37.80874838386114, 144.97061627435508)",-37.80874838386114,144.97061627435508
1957,3337S,Unoccupied,"(-37.808937345151946, 144.96996487749686)",-37.808937345151946,144.96996487749686
1954,3323S,Unoccupied,"(-37.808785748142974, 144.97048715040617)",-37.808785748142974,144.97048715040617
6466,13819S,Present,"(-37.81513449663346, 144.9371276318526)",-37.81513449663346,144.9371276318526
4712,8660E,Present,"(-37.825439722079686, 144.96282930600466)",-37.825439722079686,144.96282930600466
1958,3338N,Unoccupied,"(-37.808895539699066, 144.96992985286386)",-37.808895539699066,144.96992985286386
6351,13279S,Present,"(-37.82137538672006, 144.95054316929054)",-37.82137538672006,144.95054316929054
5059,9836N,Unoccupied,"(-37.82512783132201, 144.97007995072713)",-37.82512783132201,144.97007995072713
1964,3344N,Unoccupied,"(-37.808951283879324, 144.96973761339564)",-37.808951283879324,144.96973761339564
1961,3341S,Unoccupied,"(-37.80897580176055, 144.9698330366008)",-37.80897580176055,144.9698330366008
683,334E,Present,"(-37.81438811875528, 144.97175577002062)",-37.81438811875528,144.97175577002062
1966,3346N,Unoccupied,"(-37.808969843670894, 144.96967361479835)",-37.808969843670894,144.96967361479835
4716,8664E,Present,"(-37.825400224595256, 144.96287563867827)",-37.825400224595256,144.96287563867827
1967,3348N,Unoccupied,"(-37.80898839576036, 144.96960964307272)",-37.80898839576036,144.96960964307272
5113,9918N,Unoccupied,"(-37.82558593492118, 144.96851163019656)",-37.82558593492118,144.96851163019656
1980,3392N,Present,"(-37.8099774828667, 144.9662276702844)",-37.8099774828667,144.9662276702844
1988,3406N,Present,"(-37.81014835873373, 144.96564175102992)",-37.81014835873373,144.96564175102992
1979,3390N,Unoccupied,"(-37.80995878198298, 144.96629132090578)",-37.80995878198298,144.96629132090578
684,338E,Unoccupied,"(-37.814337376975075, 144.97173227240853)",-37.814337376975075,144.97173227240853
6387,13637W,Unoccupied,"(-37.8200730505486, 144.94433782123173)",-37.8200730505486,144.94433782123173
1981,3394N,Unoccupied,"(-37.809996004587845, 144.96616377276825)",-37.809996004587845,144.96616377276825
1984,3400N,Unoccupied,"(-37.810053594578946, 144.96596691289426)",-37.810053594578946,144.96596691289426
1990,3408N,Unoccupied,"(-37.81016770694286, 144.9655756893232)",-37.81016770694286,144.9655756893232
6649,13626E,Unoccupied,"(-37.819317532118774, 144.94358149448414)",-37.819317532118774,144.94358149448414
1978,3388N,Unoccupied,"(-37.80994021141254, 144.9663550816945)",-37.80994021141254,144.9663550816945
1983,3398N,Unoccupied,"(-37.8100338937255, 144.96603424003786)",-37.8100338937255,144.96603424003786
591,33W,Unoccupied,"(-37.814025943795656, 144.97417621799866)",-37.814025943795656,144.97417621799866
685,342E,Unoccupied,"(-37.81428663426061, 144.97170877481494)",-37.81428663426061,144.97170877481494
2019,3465S,Unoccupied,"(-37.81217344024614, 144.9589106246184)",-37.81217344024614,144.9589106246184
4238,C6796,Unoccupied,"(-37.809340921246076, 144.95673825711563)",-37.809340921246076,144.95673825711563
2026,3475S,Unoccupied,"(-37.812280520039195, 144.95853965625133)",-37.812280520039195,144.95853965625133
1994,3412N,Unoccupied,"(-37.81020639361333, 144.96544350008384)",-37.81020639361333,144.96544350008384
2023,3469S,Unoccupied,"(-37.81221953605045, 144.958750493386)",-37.81221953605045,144.958750493386
4245,C6822,Unoccupied,"(-37.80950645408079, 144.9556160095626)",-37.80950645408079,144.9556160095626
1992,3410N,Unoccupied,"(-37.81018704961237, 144.9655095966207)",-37.81018704961237,144.9655095966207
2016,3461S,Present,"(-37.812133543217044, 144.95904942915473)",-37.812133543217044,144.95904942915473
2022,3468N,Unoccupied,"(-37.81214763017614, 144.95882591652264)",-37.81214763017614,144.95882591652264
2024,3470N,Unoccupied,"(-37.81216896593486, 144.95875112713625)",-37.81216896593486,144.95875112713625
2025,3471S,Unoccupied,"(-37.81223948439501, 144.95868109098166)",-37.81223948439501,144.95868109098166
2018,3464N,Unoccupied,"(-37.812109330290355, 144.95895951200083)",-37.812109330290355,144.95895951200083
2020,3466N,Unoccupied,"(-37.81212780897975, 144.9588953880802)",-37.81212780897975,144.9588953880802
2030,3488N,Unoccupied,"(-37.81246669636354, 144.95772166911263)",-37.81246669636354,144.95772166911263
3020,5102E,Present,"(-37.80435626153255, 144.95770235546706)",-37.80435626153255,144.95770235546706
2034,3496N,Unoccupied,"(-37.81254213769864, 144.9574632047342)",-37.81254213769864,144.9574632047342
2027,3477S,Unoccupied,"(-37.81229907229617, 144.95847561141323)",-37.81229907229617,144.95847561141323
2033,3494N,Unoccupied,"(-37.81252269173565, 144.95752981712462)",-37.81252269173565,144.95752981712462
6895,14237W,Unoccupied,"(-37.795307556404154, 144.96477966621853)",-37.795307556404154,144.96477966621853
2031,3490N,Unoccupied,"(-37.81248535670949, 144.95765771835778)",-37.81248535670949,144.95765771835778
2032,3492N,Unoccupied,"(-37.81250402156282, 144.95759376468396)",-37.81250402156282,144.95759376468396
6233,13344E,Unoccupied,"(-37.81590296978487, 144.94545066146043)",-37.81590296978487,144.94545066146043
2029,3482N,Unoccupied,"(-37.81238386329975, 144.95800530165405)",-37.81238386329975,144.95800530165405
2041,3509S,Unoccupied,"(-37.812954777731335, 144.95620520165406)",-37.812954777731335,144.95620520165406
5009,9441S,Unoccupied,"(-37.830214934486335, 144.96606979307296)",-37.830214934486335,144.96606979307296
4295,C6926,Unoccupied,"(-37.80939289853838, 144.9559884246491)",-37.80939289853838,144.9559884246491
592,35W,Unoccupied,"(-37.81397605999298, 144.97415302790859)",-37.81397605999298,144.97415302790859
2099,3611S,Unoccupied,"(-37.8078340524451, 144.97008448777785)",-37.8078340524451,144.97008448777785
2038,3504N,Unoccupied,"(-37.81262508841621, 144.95717894561443)",-37.81262508841621,144.95717894561443
2040,3507S,Unoccupied,"(-37.812938032343936, 144.95626401493686)",-37.812938032343936,144.95626401493686
688,354E,Unoccupied,"(-37.81365734952133, 144.97141896636253)",-37.81365734952133,144.97141896636253
2035,3498N,Unoccupied,"(-37.81256855822596, 144.95737242768377)",-37.81256855822596,144.95737242768377
2097,3607S,Unoccupied,"(-37.80779664316912, 144.97021253486525)",-37.80779664316912,144.97021253486525
2100,3619S,Unoccupied,"(-37.80792970859601, 144.9697571317608)",-37.80792970859601,144.9697571317608
687,350E,Present,"(-37.813708960965684, 144.97144303945288)",-37.813708960965684,144.97144303945288
2098,3609S,Present,"(-37.807815236979735, 144.97014888152114)",-37.807815236979735,144.97014888152114
2037,3502N,Unoccupied,"(-37.81260644587995, 144.9572429035953)",-37.81260644587995,144.9572429035953
6051,13024N,Unoccupied,"(-37.82111334454023, 144.94677773089683)",-37.82111334454023,144.94677773089683
2036,3500N,Unoccupied,"(-37.81258775262272, 144.95730678603124)",-37.81258775262272,144.95730678603124
690,362E,Unoccupied,"(-37.813561782084676, 144.97137462942192)",-37.813561782084676,144.97137462942192
2155,3801S,Unoccupied,"(-37.810581735391736, 144.9607039040234)",-37.810581735391736,144.9607039040234
2101,3621S,Unoccupied,"(-37.80794644234696, 144.96969984268446)",-37.80794644234696,144.96969984268446
2154,3799S,Unoccupied,"(-37.810563896059776, 144.960767438306)",-37.810563896059776,144.960767438306
4063,C6164,Unoccupied,"(-37.8038856390079, 144.9524876166584)",-37.8038856390079,144.9524876166584
2159,3809S,Unoccupied,"(-37.810675871318544, 144.96038209867683)",-37.810675871318544,144.96038209867683
4983,9415S,Unoccupied,"(-37.8300786895129, 144.9665406442358)",-37.8300786895129,144.9665406442358
4821,9206N,Unoccupied,"(-37.83114582378511, 144.9667907308505)",-37.83114582378511,144.9667907308505
2170,3832N,Unoccupied,"(-37.810759842187935, 144.95961476064505)",-37.810759842187935,144.95961476064505
2188,3858N,Present,"(-37.811207914228305, 144.95807183421022)",-37.811207914228305,144.95807183421022
4817,9196N,Unoccupied,"(-37.83110275698641, 144.96693840144655)",-37.83110275698641,144.96693840144655
5087,9884N,Present,"(-37.82544914937749, 144.96897986216487)",-37.82544914937749,144.96897986216487
5133,9946N,Unoccupied,"(-37.82589999584641, 144.9674535521546)",-37.82589999584641,144.9674535521546
5137,9950N,Present,"(-37.82591473699894, 144.96740310224476)",-37.82591473699894,144.96740310224476
2197,3871S,Unoccupied,"(-37.8115174866941, 144.95748868329645)",-37.8115174866941,144.95748868329645
1471,1775S,Unoccupied,"(-37.8167541660727, 144.96609310265694)",-37.8167541660727,144.96609310265694
2189,3860N,Unoccupied,"(-37.811225724167116, 144.95801049561726)",-37.811225724167116,144.95801049561726
4656,8476E,Present,"(-37.82527741796876, 144.96690831167416)",-37.82527741796876,144.96690831167416
2191,3864N,Unoccupied,"(-37.81126203603121, 144.9578851520942)",-37.81126203603121,144.9578851520942
2190,3862N,Present,"(-37.81124426612578, 144.95794649018882)",-37.81124426612578,144.95794649018882
2196,3869S,Unoccupied,"(-37.81149890958072, 144.95755272246382)",-37.81149890958072,144.95755272246382
2195,3868N,Unoccupied,"(-37.81131729387184, 144.95769477004592)",-37.81131729387184,144.95769477004592
2201,3875S,Unoccupied,"(-37.81155386384451, 144.95736336439583)",-37.81155386384451,144.95736336439583
4247,C6826,Unoccupied,"(-37.809458940985735, 144.9556238169763)",-37.809458940985735,144.9556238169763
2199,3873S,Unoccupied,"(-37.811536063722485, 144.9574246935697)",-37.811536063722485,144.9574246935697
6442,13574E,Unoccupied,"(-37.82053422378496, 144.94302839370872)",-37.82053422378496,144.94302839370872
2204,3878N,Present,"(-37.81148038722951, 144.95713182848573)",-37.81148038722951,144.95713182848573
4038,C6114,Unoccupied,"(-37.80463748652605, 144.95235504199815)",-37.80463748652605,144.95235504199815
6489,13835S,Unoccupied,"(-37.81566590226585, 144.93721321258772)",-37.81566590226585,144.93721321258772
2250,3942N,Present,"(-37.812303634776086, 144.95424390149822)",-37.812303634776086,144.95424390149822
3592,7326E,Unoccupied,"(-37.805683198393226, 144.949364675499)",-37.805683198393226,144.949364675499
6890,14227W,Unoccupied,"(-37.795697269719135, 144.96471318429107)",-37.795697269719135,144.96471318429107
4823,9210N,Unoccupied,"(-37.831166815654285, 144.96671874334226)",-37.831166815654285,144.96671874334226
3001,5052E,Unoccupied,"(-37.805265514029216, 144.95811795168993)",-37.805265514029216,144.95811795168993
6019,13037S,Unoccupied,"(-37.82120139775914, 144.94708979479256)",-37.82120139775914,144.94708979479256
2715,4005W,Unoccupied,"(-37.80777200757387, 144.96008443325005)",-37.80777200757387,144.96008443325005
2714,4003W,Unoccupied,"(-37.80782281308842, 144.96010770734512)",-37.80782281308842,144.96010770734512
594,39W,Present,"(-37.8138762842676, 144.97410673883354)",-37.8138762842676,144.97410673883354
4825,9214N,Unoccupied,"(-37.831183412237436, 144.9666485754044)",-37.831183412237436,144.9666485754044
2247,3936N,Present,"(-37.81224916081595, 144.95443640358283)",-37.81224916081595,144.95443640358283
2238,3926N,Unoccupied,"(-37.812158215755076, 144.95475730314467)",-37.812158215755076,144.95475730314467
2246,3934N,Unoccupied,"(-37.81223091873842, 144.95450060119254)",-37.81223091873842,144.95450060119254
